id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24909282,"Sunny ,big apartment NEUKOLLN",188323134,Jagienka,Tempelhof - Schöneberg,Tempelhof,52.46433600575615,13.42133589840794,Private room,30,2,0,,,1,84
24910782,Doppelzimmer in altem Haus am Stadtrand,186568707,Sigrid,Tempelhof - Schöneberg,Lichtenrade,52.37822501011436,13.405349565330049,Private room,19,2,6,2018-09-21,1.25,2,1
24910786,Cozy Double Bedroom in a quiet area | Berlin,113023961,Shiraz,Marzahn - Hellersdorf,Hellersdorf-Süd,52.52428999411913,13.583182741309704,Private room,32,3,10,2018-07-20,1.79,1,30
24910859,Altbaucharme mitten in Berlin,123163427,David,Pankow,Helmholtzplatz,52.54422565305504,13.416037322700904,Entire home/apt,80,3,16,2018-10-08,2.81,1,6
24912243,Berliner Wohnung im Wedding,188345028,Ella,Mitte,Wedding Zentrum,52.556046737844845,13.377064026252777,Private room,50,2,0,,,1,0
24912763,Sunny rooftop flat with huge balcony in Neukölln,97397213,Christina,Neukölln,Schillerpromenade,52.4640582189031,13.4329008625517,Entire home/apt,89,4,6,2018-09-01,1.22,1,3
24912827,Panoramablick im Dachzimmer,3566045,Judith,Lichtenberg,Alt-Hohenschönhausen Nord,52.560884444931546,13.492415890490284,Private room,19,2,16,2018-10-12,2.7,4,320
24913079,Spacious and bright room in front of the canal,789564,Felipe,Neukölln,Reuterstraße,52.487499040233736,13.43748291878328,Private room,30,1,24,2018-11-03,4.0,1,0
24914743,Reihenendhaus in Berlin Kladow unweit der Havel,13057344,Sarah,Spandau,Gatow / Kladow,52.45766403982927,13.146103124746707,Entire home/apt,60,4,12,2018-10-28,2.4,1,134
24915353,Practically your own place in the sun in Neukölln,61509100,Nicky,Neukölln,Neuköllner Mitte/Zentrum,52.47902786747181,13.434079135588044,Private room,49,2,16,2018-09-24,2.68,1,0
24915589,Cosy mediterranean place in the heart of Neukölln,187861873,Sultani,Neukölln,Reuterstraße,52.48438325501318,13.4292532166453,Entire home/apt,68,5,4,2018-10-11,0.75,1,27
24916142,Berlin Neukölln Apartment,37201981,Isabelle,Neukölln,Schillerpromenade,52.48050882922312,13.420656882208768,Private room,70,4,1,2018-06-18,0.21,1,156
24916954,Quarto aconchegante,121741170,Juliana,Charlottenburg-Wilm.,Grunewald,52.49575111018825,13.283336914886585,Private room,24,3,1,2018-05-08,0.16,1,52
24917409,Komfortables Studio im Süden Berlins,154070721,Irmelin,Neukölln,Buckow,52.41834412101403,13.43899603389026,Entire home/apt,65,7,10,2018-10-16,2.22,1,355
24917671,COSY AND WELL LOCATED APARTMENT. FEEL LIKE A LOCAL,17150424,Kamil,Neukölln,Reuterstraße,52.48766710648432,13.431670199836091,Entire home/apt,35,3,4,2018-07-26,0.7,1,0
24922791,My room (close to Tempelhofer Feld),43180403,Pato,Tempelhof - Schöneberg,Tempelhof,52.464499037241296,13.418555330289168,Private room,24,2,5,2018-08-14,0.84,1,35
24924611,Centrally located apartment w/ a teracce / balcony,188449250,Kathrin,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48538038867009,13.382079826214706,Entire home/apt,100,2,9,2018-07-09,1.62,1,0
24925158,Family Place In Kreuzberg for Couples/max. 2 Kids,17465748,Sophie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49515144900301,13.432730429538946,Private room,50,3,5,2018-09-22,1.32,2,351
24926792,Cozy bohemian apartment in the heart of Schöneberg,39564477,Yunus Efe,Tempelhof - Schöneberg,Schöneberg-Süd,52.48127458324364,13.35386608837548,Entire home/apt,73,3,14,2018-10-18,2.35,1,9
24927205,Lovely Room In Charming Flat in KreuzBerg 36,17465748,Sophie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49686770470439,13.43226917403631,Private room,50,3,6,2018-09-29,1.7,2,351
24927398,"Sunny, Colorful, Well-Located Apartment in Berlin",7688895,Kendra,Treptow - Köpenick,Alt  Treptow,52.49382907885694,13.45769149571568,Entire home/apt,45,5,2,2018-05-28,0.35,1,0
24928798,Ferienwohnung am Flakensee,153613792,Ricardo,Treptow - Köpenick,Rahnsdorf/Hessenwinkel,52.437726706661216,13.757641993029836,Entire home/apt,85,2,9,2018-10-15,1.58,1,292
24929468,Room in North Prenzlauerberg,20306934,Lesliea,Pankow,Weißensee,52.55580906742866,13.432982418465462,Entire home/apt,20,7,0,,,1,23
24929506,HIDEOUT,188478182,Michelberger Hotel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50394631258471,13.447087016954468,Private room,475,1,0,,,2,76
24929985,LOFT,188478182,Michelberger Hotel,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.50405462187421,13.44679710943742,Private room,168,1,2,2018-10-18,1.02,2,76
24930004,East side Berlin,65724133,Jonathan,Lichtenberg,Neu Lichtenberg,52.51008757990466,13.499089773702432,Entire home/apt,60,2,6,2018-09-06,1.05,1,0
24930036,zentrales schönes Wohnen in Berlin,53705725,Stefanie,Mitte,Wedding Zentrum,52.55092530762496,13.364573261735902,Private room,40,1,44,2018-11-02,7.33,1,344
24930806,Cozy Space Apartment,188487030,Thorsten,Mitte,Parkviertel,52.55199548822949,13.348912314376244,Entire home/apt,85,3,4,2018-10-26,3.53,1,326
24931388,Bellavista Wohnung in Neukölln,188299537,Francesco,Neukölln,Köllnische Heide,52.476211287189706,13.463731170282982,Private room,30,1,5,2018-07-22,0.91,1,30
24932842,"House with 4 floors, a garten, a roof top terrasse",180327900,Lise,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49663399009976,13.47089411378274,Entire home/apt,130,4,4,2018-10-14,0.9,1,1
24934256,Fancy Apartment in Berlin-Schöneberg/500m K´damm,118687717,Laurenz,Tempelhof - Schöneberg,Schöneberg-Nord,52.49723810154303,13.341748506304327,Private room,80,1,30,2018-11-04,5.23,2,71
24935311,Room in shared flat,37715390,Till,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49063404524578,13.37705820130618,Private room,25,3,3,2018-07-08,0.51,1,0
24936568,Sunny Kreuzberg apartment,7235784,Myra,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50104806930084,13.41775240657895,Entire home/apt,80,4,3,2018-07-04,0.5,1,0
24937176,Mo live beside casalot,21319662,Mo,Mitte,Alexanderplatz,52.525587700091066,13.386977756096464,Entire home/apt,30,4,0,,,1,0
24938350,Bright and cosy room in Berlin Kreuzkölln,175081501,Marika,Neukölln,Schillerpromenade,52.48072636024656,13.420950967389542,Private room,30,5,15,2018-09-30,2.59,1,0
24941751,Two-Room-Apartment with Balcony,6703680,Lisa,Pankow,Helmholtzplatz,52.54122280481364,13.42347275511698,Private room,30,1,8,2018-09-11,1.4,1,87
24949835,Pension am Fernsehturm,39213221,Dirk,Mitte,Alexanderplatz,52.52684286612048,13.405235463124969,Private room,300,2,1,2018-05-29,0.18,5,362
24951430,Gästezimmer für Kurztrips oder Pendler,11471743,Nikolas,Charlottenburg-Wilm.,Wiesbadener Straße,52.469722110597736,13.31011867272446,Private room,28,3,3,2018-11-03,3.0,2,122
24953316,Nice Basement around the Kreuzberg canal,302404,Mario,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49615845379062,13.398885809776267,Entire home/apt,75,3,6,2018-10-17,1.4,8,347
24954567,NEUKÖLLN - Cozy Private Room for 2 or 3 in Berlin,188662566,Elisa,Neukölln,Rixdorf,52.47431458101959,13.453518133083618,Private room,40,2,7,2018-09-06,1.18,1,0
24955429,Cozy private room for up to 4 guests,39315991,Sebastian,Pankow,Weißensee,52.54717506763268,13.451193425224492,Private room,50,1,43,2018-10-24,7.5,1,48
24955863,A Tempelhof State of Mind,188298773,Imri,Tempelhof - Schöneberg,Tempelhof,52.45791501159395,13.38869489302775,Private room,25,2,20,2018-10-28,3.49,2,35
24957760,Aufwachen mit Vogelgezwitscher mitten in Berlin,188457359,Nalan,Pankow,Prenzlauer Berg Nord,52.54616643181097,13.436933738847886,Private room,50,1,2,2018-08-01,0.35,1,0
24958051,Wunderschöne 2 ZKB Wohnung am Bergmannkiez,157493133,Sabrina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49165464667613,13.39817549932407,Entire home/apt,39,5,1,2018-06-24,0.22,1,0
24962278,Zentral gelegene Altbauwohnung am Tempelhofer Feld,147423928,Timm,Tempelhof - Schöneberg,Tempelhof,52.46741829331248,13.385895216067686,Private room,30,2,1,2018-05-13,0.17,1,0
24964139,Music room with a comfortable sofa or mattrass,188727302,Mediha,Pankow,Weißensee,52.55389774837597,13.458711548468024,Private room,30,1,4,2018-10-15,1.26,1,17
24967275,Cosy room in the Wilhelminian style,188750205,Frank,Pankow,Prenzlauer Berg Nord,52.55194258844718,13.4152079757204,Private room,40,2,17,2018-10-30,2.98,1,218
24973383,Spacious and bright apartment in central Neukölln,15590219,Ines,Neukölln,Rixdorf,52.47817628301347,13.444850705080055,Entire home/apt,61,2,1,2018-07-29,0.29,1,15
24977145,Zimmer in Friedrichshain - super Kiez+Anbindung,21441662,Sophie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50544835352854,13.464507850929124,Private room,50,2,3,2018-05-21,0.51,2,0
24977699,Gemütlich schlafen in Studenten-WG,20786625,Lavinia,Lichtenberg,Friedrichsfelde Süd,52.496582988676266,13.513315563015707,Private room,22,2,10,2018-09-28,1.9,1,64
24980242,Apartment am KaDeWe,188849025,Bärbel,Tempelhof - Schöneberg,Schöneberg-Nord,52.50029698877521,13.343123462658273,Entire home/apt,69,1,39,2018-11-02,6.8,2,113
24980458,Cozy Room near Schloss Charlottenburg,188842535,Jakub,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51379458532985,13.296792226657749,Private room,25,1,40,2018-10-11,7.19,1,62
24980477,Spacious Room in a beautiful green part of Neuköln,14763416,Anna,Neukölln,Rixdorf,52.47364681277663,13.449989214515966,Private room,35,4,6,2018-10-15,1.15,1,0
24981086,"Quiet, bright industrial loft next to vibrant area",75583619,Daniel,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51609374964193,13.457504897869544,Entire home/apt,80,2,4,2018-10-07,0.82,1,0
24981384,Zimmer in ruhiger WG,182011713,Julia,Reinickendorf,Ost 2,52.57392916983876,13.35662795579865,Private room,40,5,1,2018-05-31,0.19,1,0
24982573,sweet Kreuzberg Apartment,5705393,Mica,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49848682462434,13.413682062520936,Entire home/apt,41,7,1,2018-06-09,0.2,1,0
24983461,Very central private bedroom next to Hauptbahnhof,5275315,Levi,Mitte,Moabit Ost,52.52918188950149,13.37034187807796,Private room,75,1,16,2018-09-17,3.12,1,0
24986285,3 rooms Apt located in Friedrichshain-Kreuzberg,151435255,Andy,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50795245172192,13.45127500768675,Entire home/apt,120,3,2,2018-09-21,0.45,3,180
24986533,Bright room in Neukölln near Maybachufer,15005811,Annabelle,Neukölln,Reuterstraße,52.48416370894108,13.430027876045036,Private room,50,1,14,2018-10-19,2.9,1,180
24987029,Zimmer nähe Rathaus Steglitz,188898072,Elika,Steglitz - Zehlendorf,Drakestr.,52.44563896667463,13.316733104849416,Private room,20,1,1,2018-05-16,0.17,1,362
24988882,Berlin-Pappelallee,24137635,Christel,Pankow,Helmholtzplatz,52.54098142882863,13.414094608621314,Entire home/apt,70,3,7,2018-11-04,1.17,1,36
24989555,"City Apartment near Shooping Center, 7 guests",27952946,Katrin,Mitte,Osloer Straße,52.55496417424682,13.388559228530704,Entire home/apt,180,3,12,2018-10-22,2.11,12,343
24989887,3 rooms Apt in Friedrichshain,151435255,Andy,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51173550653313,13.4382015072941,Entire home/apt,110,3,2,2018-10-09,0.55,3,180
24990451,Beautiful 2 room apartment in the perfect location,3295731,Michael,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51132957555975,13.450698043404776,Entire home/apt,100,4,5,2018-11-04,1.05,2,0
24991144,The best Apartment in Berlin,133373397,Uscher,Neukölln,Neuköllner Mitte/Zentrum,52.47058164384402,13.436071184729144,Entire home/apt,80,2,23,2018-11-03,4.6,1,264
24992394,Maisonette with loggia in boutique-area of Mitte,7717167,Gavin,Mitte,Alexanderplatz,52.52712522444621,13.408085401202094,Entire home/apt,119,1,2,2018-06-10,0.35,1,0
25000805,Home sweet home,188997068,Gulkiz,Mitte,Wedding Zentrum,52.552783869931964,13.381391541628703,Entire home/apt,40,2,3,2018-06-03,0.5,1,0
25001264,Cozy and bright room in Berlin,29145139,Mireia,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48833373312726,13.324149959737218,Private room,40,2,7,2018-10-28,1.48,1,31
25001762,Sonniges Altbauzimmer Nähe Kurfürstendamm,23383981,Timo,Charlottenburg-Wilm.,Barstraße,52.48833656931944,13.31653152400641,Private room,30,3,18,2018-10-19,3.0,1,17
25002814,Marcela (Berlin Friedrichshain) #1,174343869,Marcela,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513446787088256,13.45000777927502,Private room,50,2,7,2018-11-04,1.45,3,1
25003493,Big and beautiful room,78431703,Andrea,Neukölln,Reuterstraße,52.494052263648655,13.424428852306828,Private room,30,1,1,2018-10-08,1.0,1,67
25003878,Luxusappartment Schöneberg,142196763,Wolfgang,Tempelhof - Schöneberg,Schöneberg-Nord,52.50001462003318,13.339921454038402,Entire home/apt,59,3,12,2018-09-21,2.09,1,0
25003945,Autumn  in  Friedrichshain,188298773,Imri,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512947337110994,13.471346708470342,Private room,40,2,23,2018-10-25,4.34,2,9
25005668,Ruhige Lage 4 O.G was für Sportler,189032240,Manuell,Marzahn - Hellersdorf,Hellersdorf-Ost,52.53357912654483,13.62115487459893,Entire home/apt,50,900,2,2018-05-14,0.34,1,90
25008316,Bright+comfortable privat room in central Neukölln,108035176,Ria,Neukölln,Rixdorf,52.47714150547646,13.44341202703544,Private room,40,2,15,2018-10-21,2.62,2,106
25008691,4 Zimmer - Bestlage in City West,77222353,Andreas,Charlottenburg-Wilm.,Kurfürstendamm,52.50458200829975,13.309779344062,Entire home/apt,140,4,6,2018-08-12,1.55,1,0
25011406,Ruhige Wohnung Berlin Mitte,188567594,Pauline,Mitte,Brunnenstr. Süd,52.535173273831454,13.400711024419463,Entire home/apt,30,3,4,2018-07-26,0.67,1,17
25012273,"Familienfreundlich, zentral, modern",23945082,Julia,Tempelhof - Schöneberg,Schöneberg-Nord,52.4936539601741,13.350252167655372,Entire home/apt,80,2,2,2018-07-30,0.35,1,0
25018666,Amazing room in sunny apartment,189137873,Leticia,Tempelhof - Schöneberg,Schöneberg-Süd,52.481033540725285,13.350785851588334,Private room,40,10,2,2018-09-17,0.98,1,0
25019683,"Sonniges, gemütliches Zimmer in Neukölln",134105852,Niklas,Neukölln,Neuköllner Mitte/Zentrum,52.48431548693925,13.425841722019824,Private room,40,2,3,2018-06-21,0.5,1,0
25020552,nostalgische altberliner Wohnung,189149441,Stefani,Treptow - Köpenick,Adlershof,52.43356054769869,13.553452273786917,Entire home/apt,45,14,5,2018-09-30,0.95,1,91
25020922,Double room in spacious flat in Kreuzberg,108880861,Philipp,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49276107112038,13.432556565661638,Private room,38,3,7,2018-10-01,1.19,1,0
25021737,Eco Pan's Labyrinth Room,45739745,Michael,Pankow,Prenzlauer Berg Südwest,52.52997969426169,13.418745329509475,Private room,37,3,17,2018-10-23,2.87,1,3
25023554,Cosy Room in the Heart of Neukölln,189162303,Simon,Neukölln,Schillerpromenade,52.475029971844044,13.426020819379898,Private room,25,4,5,2018-07-18,0.88,1,4
25023656,Furnished room in the heart of Freidrichshain,189167857,Chris,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51253392195581,13.443916035763076,Private room,50,1,10,2018-10-29,1.76,1,136
25026345,"Sunny, central room in the heart of Wedding",189189105,Leo,Mitte,Wedding Zentrum,52.54801476168257,13.364516671377864,Private room,35,14,1,2018-05-26,0.18,2,0
25026597,Berlin home with sunny view,34490022,Sarah Simone,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52170771128023,13.445785872527184,Private room,45,4,5,2018-09-02,1.01,1,279
25029027,Room in a shared apartment in Friedrichshain.,27458716,Carlitos,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52320440370344,13.45394025289767,Private room,22,2,17,2018-09-24,2.95,3,56
25032777,Spacious Living & Workspace @ Kreuzkölln WeserStr,7388070,Neta,Neukölln,Rixdorf,52.47810180098679,13.449673312430903,Entire home/apt,75,2,19,2018-10-30,3.75,2,257
25038275,"Bright, spacious room in the heart of Kreuzberg",55492341,Natalie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4910058770758,13.418376033020172,Private room,40,3,4,2018-10-29,0.86,1,0
25038340,gemütlich bunte Wohnung im schönen Weitlingkiez,189285807,Tobias,Lichtenberg,Neu Lichtenberg,52.50629540947027,13.501376700401863,Entire home/apt,29,2,8,2018-10-21,1.38,1,2
25038829,Bright renovated 23qm room near Tempelhofer Feld,11092437,Maximilian,Tempelhof - Schöneberg,Tempelhof,52.46987396526451,13.386720452003566,Private room,23,3,2,2018-06-02,0.35,1,0
25039925,Charming Apartment near Mauerpark,131496623,Alexia,Pankow,Prenzlauer Berg Südwest,52.54071560391244,13.407685269585995,Entire home/apt,46,3,0,,,1,0
25041112,Spacious and sunny room in cosy Schöneberg,92405156,Katrin,Tempelhof - Schöneberg,Schöneberg-Süd,52.4796395966031,13.36156578936877,Private room,30,3,4,2018-10-22,0.73,1,0
25041768,"Zentrale, kleine Unterkunft in Berlin",185049648,Francesco,Mitte,Wedding Zentrum,52.54914118646683,13.359186333210038,Entire home/apt,45,2,2,2018-06-08,0.38,1,220
25042366,Charming Designer Apartment @ P.Berg with Balcony,11264968,Umit,Pankow,Prenzlauer Berg Nordwest,52.55049783759658,13.40038626887624,Private room,27,5,3,2018-10-27,0.53,3,95
25043169,"„Colorful, calm, cozy” in Tempelhof",160338927,Zaneta,Tempelhof - Schöneberg,Tempelhof,52.46356944340226,13.377546629344494,Private room,50,3,15,2018-10-29,2.56,1,67
25047064,"raw, urban room in kreuzberg with private balcony",189349600,Lukas,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48823262845039,13.423739839536154,Private room,30,2,0,,,1,0
25047720,"Large, bright and cosy room in Frederichsain.",70612520,Giulia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5123683036077,13.448705405070472,Private room,33,5,4,2018-09-20,0.7,1,357
25047774,Zimmer im Bergmannkiez,189356164,Rudolf,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48627974450797,13.393572016636284,Private room,20,1,2,2018-06-07,0.38,1,0
25047888,Alt Bau room in heart Prenzlauer Berg,23733913,Magdalena,Pankow,Helmholtzplatz,52.54199518781134,13.422697877711409,Private room,49,2,22,2018-11-03,3.82,1,171
25049130,Cozy room in most beautiful part of Berlin,96024210,Arthur,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.507642416701096,13.467585815199197,Private room,39,1,18,2018-09-01,3.62,1,84
25049152,Appartement im 6. Stock,3197783,Bergi,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52641125855904,13.449448376020976,Entire home/apt,53,1,7,2018-10-14,2.06,1,53
25049412,Cozy Room in Berlin Mitte,11324576,Andy,Mitte,Parkviertel,52.548019550781376,13.352195049258002,Private room,29,1,2,2018-10-08,1.71,1,20
25049794,a COSY home for U2,2661815,Méli,Mitte,Alexanderplatz,52.50571930114434,13.422274660873446,Entire home/apt,27,55,0,,,1,304
25050494,Central room with great view,16779224,Florian,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.522479074786126,13.435233980798364,Private room,40,3,1,2018-05-21,0.18,1,0
25051056,Small commercial property Studioapartment,9362929,Alexander,Lichtenberg,Neu Lichtenberg,52.50228929091951,13.47824783701423,Entire home/apt,34,4,14,2018-10-14,2.49,3,289
25051630,Sunny quiet apartment in Kreuzberg,189386868,Arsen,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48824633291118,13.396071071284076,Entire home/apt,55,2,2,2018-06-02,0.35,1,0
25051872,BRAND NEW High-Ceiling apartment in Friedrichshain,167067226,Magali,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51509318648444,13.453482782911072,Entire home/apt,359,2,29,2018-11-04,5.09,10,352
25052114,Gemütlicher Rückzug mitten im Kiez,62784906,Anna,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50950765757261,13.452350774434986,Private room,35,3,2,2018-06-11,0.36,1,0
25053189,Gardenhouse in quiet backyard in Kreuzberg,177013169,Simon,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489117513302574,13.4129442412279,Entire home/apt,79,3,17,2018-10-21,3.36,1,38
25053301,Camera privata 2 persone Friedrichshain,51896474,Simone,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51057774427045,13.466398150149338,Private room,55,1,6,2018-10-21,1.76,1,85
25053948,Cozy room in sunny apartment close to Ostkreuz,91449072,Monica,Lichtenberg,Neu Lichtenberg,52.500937240325285,13.48997844360746,Private room,25,3,4,2018-06-30,0.72,1,5
25059107,Neukölln room with a piano *eco power*,30701537,Anna,Neukölln,Rixdorf,52.47896231948652,13.441276040219824,Private room,20,6,2,2018-06-16,0.38,2,22
25060711,Wright room Berlin,166606795,Nathan,Treptow - Köpenick,Baumschulenweg,52.463953065398265,13.48378829570537,Private room,20,3,9,2018-11-03,2.5,1,193
25062438,Spacious renovated apartment in Mitte!,53411338,Adi,Mitte,Brunnenstr. Süd,52.53821149417836,13.378813496434258,Entire home/apt,70,2,11,2018-09-30,2.41,3,0
25062832,Wohnung in Berlin Schöneberg,189481186,Danny,Tempelhof - Schöneberg,Schöneberg-Süd,52.49309835768199,13.3399908276334,Shared room,30,1,15,2018-09-16,2.92,1,87
25063236,Artsy antique room in vibrant neighbourhood,3480337,Jonathan,Neukölln,Reuterstraße,52.484745882517785,13.4303654589528,Private room,40,9,3,2018-09-22,0.67,1,0
25065737,Great apartment by the canal with sunny balcony,9076671,Maria,Neukölln,Reuterstraße,52.49124734300268,13.43262196523154,Private room,80,1,1,2018-08-23,0.39,1,35
25065823,Private bedroom close to nature and culture,14693512,Barbara,Mitte,Parkviertel,52.5508655422589,13.340160673477044,Private room,18,2,2,2018-07-05,0.37,2,0
25066254,Nice and cosy room,189259030,Anna,Lichtenberg,Fennpfuhl,52.53120487258578,13.467779737637684,Private room,22,3,12,2018-10-28,2.9,1,35
25066996,"115sqm in City-West, overseeing town",4454894,Nadine,Charlottenburg-Wilm.,Kurfürstendamm,52.500471284283606,13.315023399678577,Entire home/apt,120,5,2,2018-07-31,0.58,1,9
25067591,Luxuriöse 2 Zimmer mit Balkon in 200 qm Altbau,189508140,Susanne,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48643294893291,13.33620694316946,Private room,150,4,2,2018-10-12,1.3,1,180
25071774,Bright modern apartment with balcony.,107152227,Benjamin,Neukölln,Reuterstraße,52.48431960337557,13.439987243148796,Entire home/apt,65,4,18,2018-11-04,3.78,2,242
25072567,Penthouse with lots of space and warm facilities,189542157,Jennifer,Neukölln,Reuterstraße,52.48680101434499,13.436440534640427,Entire home/apt,49,3,6,2018-11-01,1.05,2,0
25073351,Ruhig gelegenes Reihenhaus mit super Ausstattung,547889,Elisa,Lichtenberg,Karlshorst,52.49178004074345,13.541624795938004,Entire home/apt,85,7,0,,,1,0
25075222,Airport view,105929328,Tsippora,Reinickendorf,West 4,52.56677428665229,13.32128208899454,Private room,20,4,1,2018-05-21,0.18,1,0
25076079,Comfortable and clean bedroom in Kreuzberg,15405366,Christian De Jesus,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.498619605718886,13.43918048485616,Private room,53,1,28,2018-10-30,6.94,2,78
25076618,Room in Friedrichshain,35584131,Amndeep,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51573069093035,13.463705531790971,Private room,37,2,6,2018-08-08,1.05,1,16
25090258,Sun-flooded flat in the heart of Berlin,43954549,Sabine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49565365401514,13.395112034718808,Entire home/apt,40,65,0,,,2,98
25092236,Bergmannkiez Atelierwohnung,8278873,Paula,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49314969732787,13.390296261406151,Entire home/apt,50,3,22,2018-11-05,3.84,1,43
25092267,Quiet Family Appartment near Alexanderplatz,64641410,Alexandra,Pankow,Prenzlauer Berg Süd,52.53253239228735,13.430074638544118,Entire home/apt,60,7,2,2018-07-30,0.48,1,0
25092952,Cozy room,100893413,Nastasja,Pankow,Weißensee,52.55656573728876,13.436239441854228,Private room,15,1,5,2018-06-27,0.97,1,0
25093638,Rummelsburger Oase,189684907,CArolin,Lichtenberg,Neu Lichtenberg,52.503537283324896,13.491585549785674,Private room,25,2,4,2018-09-30,1.62,1,0
25094839,Spacious Apartment in Xberg close to Landwehrkanal,48949974,Christine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49426080635207,13.41258317378898,Entire home/apt,130,4,17,2018-09-10,3.38,1,79
25095622,Centrally located and well equipped apparment!,17605042,Jonathan,Neukölln,Rixdorf,52.47220398925347,13.453900982783605,Entire home/apt,29,4,3,2018-07-01,0.63,1,0
25096243,Ferienwohnung mit Panoramablick in Berlin-Mitte,1366398,Doris,Mitte,Moabit Ost,52.51564487244542,13.339760632966366,Entire home/apt,60,5,1,2018-09-04,0.46,1,349
25099881,Amazing loft-bed room in best location Berlin,3295731,Michael,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51140438921536,13.449129240342408,Private room,28,1,29,2018-10-28,5.69,2,3
25099998,Tiny House 1 in der Sunset Marina,189727497,Harald,Spandau,Wilhelmstadt,52.50741530224565,13.206733570357324,Entire home/apt,93,2,8,2018-09-19,1.53,2,277
25101117,The Top Floor -Loft - Room d. Near Potsdamer Platz,138204831,Beit,Tempelhof - Schöneberg,Schöneberg-Süd,52.48778390632644,13.367148053874525,Private room,70,1,6,2018-10-17,1.8,6,279
25104789,Beautiful room with sunny balcony in Neukölln,3197702,Christina,Neukölln,Rixdorf,52.47974275416108,13.454553183171384,Private room,65,2,7,2018-10-27,1.83,1,84
25105368,Rooftop Apartment in the heart of kreuzberg,81033,Anne,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50385974214584,13.428433574337134,Entire home/apt,195,2,5,2018-10-30,1.34,1,0
25105715,"Berlin City Center, near Alexander Platz - modern!",189768342,David,Pankow,Prenzlauer Berg Süd,52.52918327768697,13.423143192669253,Private room,60,7,0,,,1,310
25106049,Cosy 3 bedroom apartment near the center of Berlin,7851769,Mavin,Pankow,Pankow Süd,52.55762064484784,13.425978272663352,Entire home/apt,60,3,2,2018-06-08,0.38,1,196
25106503,Beautiful studio the center of Berlin,143885714,Max,Pankow,Prenzlauer Berg Südwest,52.52967921305151,13.414902732020748,Entire home/apt,58,2,23,2018-10-20,4.34,2,200
25106525,Hello Friedrichshain-Kreuzberg! Hello Warschauer!,41069456,Aurelie,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51089073608497,13.4506747678359,Private room,27,14,3,2018-07-01,0.53,1,0
25106597,Tolle Einzimmerwohnung am KuDamm,66297515,Fran,Charlottenburg-Wilm.,Düsseldorfer Straße,52.50060874982168,13.332974600078698,Entire home/apt,39,1,4,2018-06-10,0.68,1,0
